LeftShoulder_Time,LeftShoulder_Abduction-Adduction,LeftShoulder_Internal-External Rotat,LeftShoulder_Flexion-Extension,RightKnee_Time,RightKnee_Abduction-Adduction,RightKnee_Internal-External Rotat,RightKnee_Flexion-Extension,RightHip_Time,RightHip_Abduction-Adduction,RightHip_Internal-External Rotat,RightHip_Flexion-Extension,LeftKnee_Time,LeftKnee_Abduction-Adduction,LeftKnee_Internal-External Rotat,LeftKnee_Flexion-Extension,LeftHip_Time,LeftHip_Abduction-Adduction,LeftHip_Internal-External Rotat,LeftHip_Flexion-Extension,LeftAnkle_Time,LeftAnkle_Abduction-Adduction,LeftAnkle_Internal-External Rotat,LeftAnkle_Flexion-Extension,Trunk2Ground_Time,Trunk2Ground_Abduction-Adduction,Trunk2Ground_Internal-External Rotat,Trunk2Ground_Flexion-Extension,Pelvic_Time,Pelvic_Abduction-Adduction,Pelvic_Internal-External Rotat,Pelvic_Flexion-Extension,RightShoulder_Time,RightShoulder_Abduction-Adduction,RightShoulder_Internal-External Rotat,RightShoulder_Flexion-Extension,RightAnkle_Time,RightAnkle_Abduction-Adduction,RightAnkle_Internal-External Rotat,RightAnkle_Flexion-Extension
100469,-4.189487319,-61.98773191,11.54353236,100469,-6.935271697,13.25636508,65.17297479,100469,0.776053817,-0.198706435,22.48050609,100469,3.303985984,3.294312652,-9.644941065,100469,4.089247263,-24.09234452,5.442251437,100469,3.855870927,2.840552168,7.540944818,100469,-2.768701516,110.267316,-84.28169502,100469,-2.0306346,-13.52800627,10.58864712,100469,6.471711893,-1.944335281,-1.195585642,100469,2.675453929,-8.665730281,1.179006267
100475,-4.334827686,-61.85009436,12.62551391,100475,-6.762759008,13.46129846,64.92724724,100475,0.641344372,-0.544000246,23.08154346,100475,3.471934119,3.129844876,-9.176859448,100475,4.217655626,-24.27451198,5.841135393,100475,3.713996908,2.433504035,7.47247882,100475,-2.955344939,110.3919351,-84.33593058,100475,-2.04158915,-13.73433593,10.65606298,100475,6.762936805,-1.74240897,-1.790199126,100475,2.782790644,-8.928729209,0.049369407
100481,-4.512766561,-61.68000287,13.70817318,100481,-6.56423465,13.63828498,64.61290942,100481,0.53232234,-0.916154825,23.60668519,100481,3.577928848,2.94753089,-8.722573623,100481,4.329681724,-24.44805253,6.227939615,100481,3.631233341,2.029060233,7.327967589,100481,-3.166401928,110.4777074,-84.45806289,100481,-2.154997687,-13.89684014,10.79718097,100481,6.951576975,-1.473268431,-2.366902176,100481,2.885759266,-9.179059034,-1.057481088
100487,-4.670468,-61.51622182,14.79070601,100487,-6.345682345,13.79345293,64.23037607,100487,0.451339619,-1.322098687,24.05504515,100487,3.627303496,2.761039469,-8.325608626,100487,4.413381622,-24.59324387,6.615028015,100487,3.616567936,1.658550257,7.158295879,100487,-3.387977914,110.558463,-84.58928491,100487,-2.32174376,-14.05422889,11.01766555,100487,7.073005405,-1.142014868,-2.921821695,100487,2.964810151,-9.410233233,-2.139962964
100493,-4.81296978,-61.34613422,15.8717273,100493,-6.114871021,13.9201249,63.76345828,100493,0.400070627,-1.729343361,24.40810179,100493,3.663083966,2.544898749,-8.041802598,100493,4.445732297,-24.68499518,6.965638926,100493,3.621126857,1.292584198,6.974600696,100493,-3.622758244,110.6345893,-84.7321677,100493,-2.53151756,-14.22291402,11.32164221,100493,7.116610649,-0.749203551,-3.445599116,100493,3.027000676,-9.620328926,-3.199719176
100499,-4.906094665,-61.20737634,16.95118603,100499,-5.882139545,14.01346818,63.14897331,100499,0.35648397,-2.161622631,24.67569982,100499,3.671072052,2.367460659,-7.797612268,100499,4.492016498,-24.77193549,7.333935139,100499,3.625393143,0.980348543,6.790472638,100499,-3.864272611,110.7266358,-84.85670841,100499,-2.759310463,-14.40977453,11.70005192,100499,7.12774388,-0.341326187,-3.952592296,100499,3.074704163,-9.779685222,-4.172489998
100505,-4.975702069,-61.07051848,18.02385478,100505,-5.63853958,14.10341839,62.44635132,100505,0.285330251,-2.598094355,24.80121221,100505,3.669564296,2.196295906,-7.591377095,100505,4.505140651,-24.82248479,7.772121151,100505,3.628483283,0.712893636,6.616268534,100505,-4.121212238,110.8134894,-84.99963711,100505,-3.018155897,-14.58516224,12.19321665,100505,7.088115035,0.086537582,-4.443223249,100505,3.13592724,-9.887174248,-5.180850537
100511,-5.046083021,-60.91892553,19.10143556,100511,-5.37299307,14.1993073,61.65342634,100511,0.185232676,-3.043645741,24.86019733,100511,3.67824265,2.017625007,-7.422353261,100511,4.484384305,-24.81685336,8.196891444,100511,3.621176381,0.495163018,6.451768722,100511,-4.414994971,110.8808186,-85.19091179,100511,-3.325351711,-14.73169916,12.72359806,100511,6.965817175,0.539781249,-4.910936488,100511,3.230912244,-9.950835369,-6.171933516
100517,-5.048751247,-60.77223317,20.16351554,100517,-5.138655941,14.32015792,60.68785192,100517,0.021020486,-3.465863061,24.7848595,100517,3.677337119,1.842852887,-7.28400978,100517,4.457560092,-24.77893533,8.593180545,100517,3.600410729,0.312799109,6.305202515,100517,-4.718015046,110.9421469,-85.40538978,100517,-3.653445297,-14.85711963,13.25415647,100517,6.763182119,1.056164455,-5.384917618,100517,3.375646359,-9.9757355,-7.135828681
100523,-5.009551679,-60.64326038,21.22644946,100523,-4.915617473,14.45441129,59.62332102,100523,-0.186799332,-3.865561313,24.65200504,100523,3.669550518,1.664559008,-7.175922712,100523,4.425072903,-24.7029043,8.968018737,100523,3.577389307,0.174067768,6.179364878,100523,-5.028014953,111.011798,-85.61465437,100523,-3.97920085,-14.98239627,13.79321641,100523,6.55015419,1.573410767,-5.847235674,100523,3.586186608,-9.984759993,-8.066027753
100529,-4.965379349,-60.49626093,22.2633675,100529,-4.691367174,14.61172077,58.47127774,100529,-0.429249511,-4.24941608,24.47184348,100529,3.633853441,1.450331058,-7.111384628,100529,4.393862966,-24.55581161,9.325978224,100529,3.576984427,0.083504902,6.084746716,100529,-5.336392913,111.0756733,-85.85014051,100529,-4.333709695,-15.08602939,14.32398525,100529,6.285700473,2.11821512,-6.339763065,100529,3.872854438,-9.988155964,-8.944346465
100535,-4.908549637,-60.34565509,23.26845529,100535,-4.506208532,14.79084978,57.23964981,100535,-0.64989917,-4.659003323,24.29299842,100535,3.539108296,1.272221068,-7.152123944,100535,4.441729641,-24.40679682,9.650565848,100535,3.635641833,0.068963813,6.094879821,100535,-5.628418858,111.1341516,-86.11232213,100535,-4.774539188,-15.13831389,14.78024242,100535,5.998799247,2.667831955,-6.850947779,100535,4.206334731,-10.00385152,-9.742024533
100541,-4.819090293,-60.20740321,24.24273319,100541,-4.393931575,15.03840268,55.87054406,100541,-0.861051565,-5.069883525,24.05926405,100541,3.4407522,1.083890248,-7.243235784,100541,4.51139541,-24.23799809,9.99769005,100541,3.701458201,0.074990617,6.16194281,100541,-5.903979593,111.2145127,-86.34848682,100541,-5.225907758,-15.20142435,15.23983554,100541,5.783014548,3.158458112,-7.356164958,100541,4.468958785,-10.04637604,-10.38168427
100547,-4.719061856,-60.05503554,25.10437994,100547,-4.345523629,15.33212848,54.4207001,100547,-1.007682044,-5.493197264,23.72427189,100547,3.341737043,0.885296268,-7.368541041,100547,4.652535869,-24.04142841,10.42942724,100547,3.780340377,0.086969935,6.277486482,100547,-6.097122214,111.2973046,-86.60951126,100547,-5.766544021,-15.25760704,15.65475131,100547,5.572438724,3.653311502,-7.938169057,100547,4.656582441,-10.13343913,-10.92182624
100553,-4.62726498,-59.83345887,25.85541192,100553,-4.318722954,15.67025593,52.8901184,100553,-1.107417193,-5.923897326,23.35268228,100553,3.295526261,0.640909761,-7.483821352,100553,4.811957464,-23.80436634,10.89255948,100553,3.850311745,0.07864361,6.413496661,100553,-6.224699369,111.3453164,-86.91966419,100553,-6.356996585,-15.27440655,15.97243304,100553,5.336922996,4.181848755,-8.592140744,100553,4.741311021,-10.24566729,-11.37692979
100559,-4.506659531,-59.57368223,26.49685136,100559,-4.402357205,15.99155998,51.23845226,100559,-1.168851593,-6.260910139,22.91525401,100559,3.259960661,0.396834812,-7.598877939,100559,4.985564735,-23.55677869,11.38090664,100559,3.924222986,0.067686431,6.583806674,100559,-6.294775147,111.3974168,-87.21223769,100559,-6.928587567,-15.30441759,16.2291107,100559,5.082012739,4.773473062,-9.300602109,100559,4.67197205,-10.37822566,-11.73759255
100565,-4.342641815,-59.32543838,27.06037244,100565,-4.560524902,16.30211476,49.50264214,100565,-1.182970736,-6.545796985,22.47324065,100565,3.228511268,0.156092029,-7.704178997,100565,5.189542586,-23.31001391,11.86624169,100565,4.00908145,0.054384196,6.7692103,100565,-6.306311715,111.4689108,-87.45362385,100565,-7.458127091,-15.36323902,16.40536672,100565,4.905074356,5.362321794,-10.03003632,100565,4.393398606,-10.50901038,-12.0387601
100571,-4.133004364,-59.07885757,27.54574474,100571,-4.782118335,16.58186508,47.6913096,100571,-1.150919044,-6.765952298,22.02628805,100571,3.187263326,-0.062197454,-7.7741224,100571,5.451871082,-23.10113455,12.3471242,100571,4.086982207,0.027425473,6.958057157,100571,-6.260450652,111.5463077,-87.6437568,100571,-7.934808328,-15.43709198,16.50397107,100571,4.808213644,5.956430175,-10.77061356,100571,3.983857334,-10.67173855,-12.28013239
100577,-3.886663341,-58.81115718,27.95127867,100577,-5.06748028,16.80295885,45.79018035,100577,-1.074786002,-6.892370516,21.53874093,100577,3.110844049,-0.261944516,-7.838876334,100577,5.736368478,-22.87941142,12.83869909,100577,4.191797097,0.028184708,7.154432525,100577,-6.164900818,111.6253615,-87.7780167,100577,-8.347356228,-15.53444434,16.5735385,100577,4.787175785,6.564268374,-11.51863334,100577,3.400310242,-10.91711361,-12.46096564
100583,-3.66112744,-58.41545597,28.2260179,100583,-5.413697859,16.9795767,43.75486487,100583,-0.960019357,-6.950760074,21.0204933,100583,2.992936945,-0.448408226,-7.902406243,100583,6.067558413,-22.67859065,13.30449723,100583,4.309706672,0.046173819,7.340353209,100583,-5.996373194,111.6077779,-87.99141672,100583,-8.778036423,-15.52514625,16.54487876,100583,4.722806441,7.225269098,-12.3492547,100583,2.822695271,-11.25392984,-12.4993393
100589,-3.344076879,-58.03815879,28.43078376,100589,-5.798908915,17.06876809,41.62200592,100589,-0.816804881,-6.90547117,20.4371065,100589,2.856017854,-0.638724457,-7.964590892,100589,6.394283349,-22.44638099,13.78870253,100589,4.428811467,0.075707163,7.536280701,100589,-5.757030723,111.5865088,-88.10041789,100589,-9.066273319,-15.55850702,16.51088117,100589,4.778191554,7.918559457,-13.18890471,100589,2.288183875,-11.66689724,-12.44163999
100595,-2.985533335,-57.68854676,28.61851719,100595,-6.212910572,17.04918315,39.39656882,100595,-0.642178762,-6.798005086,19.81433998,100595,2.72994412,-0.851169186,-8.021890923,100595,6.709791167,-22.18675379,14.27033432,100595,4.545440207,0.117511705,7.734614479,100595,-5.507857276,111.5800447,-88.13868194,100595,-9.274708492,-15.61445089,16.48494628,100595,4.905383196,8.610511821,-13.98936815,100595,1.814979299,-12.12784502,-12.29256578
100601,-2.637888779,-57.31112838,28.74886669,100601,-6.56011938,16.8600634,37.0303675,100601,-0.364265627,-6.629308842,19.11424904,100601,2.57725605,-1.068655039,-8.090609892,100601,7.035648013,-21.94221386,14.72013167,100601,4.658307723,0.149981151,7.967972418,100601,-5.253243421,111.5732966,-88.14031094,100601,-9.429247748,-15.65519852,16.4452846,100601,5.052758456,9.319284785,-14.75904809,100601,1.43065424,-12.64698106,-12.09917341
100607,-2.2780702,-56.98573932,28.94971834,100607,-6.786511068,16.58620962,34.61818388,100607,-0.030270797,-6.443636519,18.38252263,100607,2.391569221,-1.283014891,-8.175259513,100607,7.346457211,-21.70580884,15.14937654,100607,4.789172405,0.192875675,8.214993039,100607,-5.072769877,111.6175001,-88.04261466,100607,-9.501073325,-15.7546784,16.50022984,100607,5.28030353,9.965289632,-15.37159527,100607,1.118336492,-13.21849505,-11.8942546
100613,-1.941885775,-56.64601983,29.13756231,100613,-6.860645284,16.26379697,32.22895958,100613,0.349615311,-6.24798363,17.65671161,100613,2.264177049,-1.51813128,-8.263228445,100613,7.597669046,-21.48531737,15.57074399,100613,4.882008714,0.202010151,8.456996055,100613,-4.908790038,111.6592681,-87.94351763,100613,-9.531959535,-15.85376365,16.57661338,100613,5.5035203,10.5930519,-15.94197694,100613,0.874322618,-13.85975815,-11.72739641
100619,-1.643565828,-56.29449162,29.32298306,100619,-6.805729965,15.92812385,29.92607947,100619,0.741573824,-6.06311454,17.01598152,100619,2.052358855,-1.680513347,-8.362555053,100619,7.778585214,-21.29974269,15.96368436,100619,5.075361345,0.288856269,8.696774865,100619,-4.773332004,111.6988033,-87.85631994,100619,-9.531694836,-15.94335632,16.66444635,100619,5.705186537,11.19433633,-16.46349949,100619,0.671226357,-14.60365262,-11.62179865
100625,-1.441364519,-55.8155741,29.37610214,100625,-6.652754134,15.59943478,27.78574368,100625,1.089560353,-5.835655867,16.48207011,100625,1.869683782,-1.82600544,-8.461452312,100625,7.849147064,-21.13634612,16.32124948,100625,5.28431101,0.37917387,8.896845722,100625,-4.581603492,111.6558006,-87.92714868,100625,-9.558206708,-15.9423201,16.64765755,100625,5.760330682,11.80574859,-17.07265532,100625,0.480820042,-15.37239757,-11.62592081
100631,-1.296757687,-55.31429215,29.42822243,100631,-6.498170804,15.25808419,25.78607943,100631,1.333728714,-5.526606634,16.15255557,100631,1.707553966,-1.940821236,-8.552594754,100631,7.773399927,-21.00862711,16.5535259,100631,5.499068464,0.469360608,9.06328466,100631,-4.42688028,111.6118682,-88.03041983,100631,-9.485559851,-15.97181502,16.56947332,100631,5.770712342,12.37615663,-17.63087473,100631,0.242916616,-16.11147836,-11.67497189
100637,-1.153257861,-54.88804602,29.58878986,100637,-6.430622321,14.85877926,24.04827564,100637,1.49401204,-5.134564217,16.1015443,100637,1.602293933,-2.040954614,-8.618998568,100637,7.646654744,-20.92339419,16.69669087,100637,5.679771498,0.522348535,9.193132798,100637,-4.37370647,111.6418499,-88.02516312,100637,-9.321166369,-16.09932014,16.53952459,100637,5.85873626,12.87637909,-18.02294553,100637,-0.034374941,-16.79794845,-11.75182634
100643,-1.081634478,-54.4461245,29.71944603,100643,-6.472606756,14.39863147,22.47585789,100643,1.556742251,-4.628108461,16.23279461,100643,1.531038313,-2.101974864,-8.672304174,100643,7.470432011,-20.8596239,16.76393172,100643,5.858138248,0.581093385,9.272975419,100643,-4.343353386,111.6633766,-88.0592493,100643,-9.159662436,-16.23645696,16.45034038,100643,5.894958931,13.34255179,-18.37995661,100643,-0.304809684,-17.45206548,-11.84198073
100649,-1.123619024,-53.89583761,29.74922145,100649,-6.618589146,13.89976416,21.0002083,100649,1.52704673,-4.061574233,16.45563981,100649,1.477224268,-2.10401777,-8.755406419,100649,7.260679676,-20.85630504,16.75383427,100649,6.033670812,0.637963332,9.320349362,100649,-4.290700498,111.6167827,-88.26396383,100649,-9.112579284,-16.28352567,16.23595698,100649,5.759377062,13.75626878,-18.76341199,100649,-0.528614467,-18.09464009,-11.94563808
100655,-1.178911492,-53.35574169,29.76012115,100655,-6.796545839,13.39608218,19.58942318,100655,1.446144687,-3.474743325,16.69451399,100655,1.413095296,-2.074035786,-8.854690119,100655,7.047616026,-20.87486976,16.69889865,100655,6.215694185,0.704815112,9.346144475,100655,-4.241330266,111.5654687,-88.47420749,100655,-9.067195552,-16.32830931,15.98770647,100655,5.60899821,14.13962145,-19.11542227,100655,-0.504708279,-18.81889421,-12.04646992
100661,-1.226633794,-52.85056986,29.7581796,100661,-6.939164893,12.92924761,18.26014444,100661,1.352898833,-2.95344015,16.93955409,100661,1.324772333,-2.02228138,-9.000292112,100661,6.829981439,-20.91461211,16.61958286,100661,6.42738215,0.772244799,9.337751126,100661,-4.195220553,111.5107256,-88.67423675,100661,-9.013992344,-16.36738617,15.7357594,100661,5.45784128,14.49685808,-19.43055924,100661,-0.333488539,-19.59791247,-12.18094864
100667,-1.17449033,-52.47741694,29.81128309,100667,-7.021790265,12.44998122,17.09863605,100667,1.255059922,-2.467042501,17.16279394,100667,1.231046236,-1.970681855,-9.167868069,100667,6.598639123,-20.95577027,16.5479766,100667,6.64363034,0.832583481,9.314356714,100667,-4.170496094,111.510115,-88.712038,100667,-8.833097031,-16.48728408,15.5684788,100667,5.458809017,14.81527005,-19.63937407,100667,-0.012734905,-20.37863268,-12.44095097
100673,-1.113045059,-52.14022096,29.83430036,100673,-7.045656979,12.00875477,16.06096369,100673,1.213535405,-2.088801364,17.38667247,100673,1.124745093,-1.918502373,-9.374661603,100673,6.425478352,-21.01683277,16.45212877,100673,6.863991725,0.880946514,9.276990298,100673,-4.133685881,111.5115465,-88.7407197,100673,-8.695275723,-16.58301312,15.38257045,100673,5.46368323,15.10457255,-19.8260773,100673,0.421094027,-21.17045115,-12.76472189
100679,-0.998580334,-51.88873825,29.89177756,100679,-7.016573969,11.65154985,15.19046711,100679,1.191454197,-1.830928594,17.57475056,100679,0.972512548,-1.847933113,-9.639855656,100679,6.253916387,-21.08630594,16.37356815,100679,7.106320369,0.932071764,9.241584239,100679,-4.12344782,111.5487286,-88.67358282,100679,-8.50007547,-16.72627588,15.307244,100679,5.54421502,15.3621788,-19.92278454,100679,0.895320504,-21.91091433,-13.15116743
100685,-0.865629883,-51.68481824,29.90745945,100685,-6.975679546,11.31090535,14.47675013,100685,1.165221284,-1.630789749,17.74497099,100685,0.782967318,-1.799768915,-9.977887407,100685,6.106175846,-21.15916736,16.24132614,100685,7.344633904,0.969169774,9.190299364,100685,-4.088890413,111.5926124,-88.59423663,100685,-8.299765883,-16.8612309,15.237543,100685,5.623809476,15.56478341,-19.97721768,100685,1.371894126,-22.58787137,-13.59266676
100691,-0.80575348,-51.44042463,29.68670833,100691,-6.906786468,10.99906024,13.94164324,100691,1.134145375,-1.479447753,17.90412538,100691,0.59257959,-1.771402465,-10.35352735,100691,5.973789512,-21.21400214,16.09272595,100691,7.580903507,0.994754338,9.115977605,100691,-3.916158892,111.5851219,-88.68447776,100691,-8.214066937,-16.92087626,14.9976057,100691,5.559301996,15.76202087,-20.1914247,100691,1.849966873,-23.21937941,-14.08550084
100697,-0.717084601,-51.25152466,29.40058914,100697,-6.772440029,10.74041482,13.58488612,100697,1.092537228,-1.368102064,18.04376532,100697,0.462664075,-1.771840438,-10.74391002,100697,5.873104028,-21.25908448,15.92873511,100697,7.744171261,0.982016892,8.993431231,100697,-3.690785158,111.5878018,-88.75404503,100697,-8.122686668,-16.98930785,14.72457634,100697,5.526247155,15.93725818,-20.41685886,100697,2.30456422,-23.81796963,-14.44479146
100703,-0.662559724,-50.97408298,28.93443764,100703,-6.634853718,10.53315348,13.51962892,100703,0.97445019,-1.201659811,18.10155254,100703,0.318073474,-1.766649613,-11.17147594,100703,5.724597681,-21.26031584,15.80184624,100703,7.9076149,0.968920063,8.800163945,100703,-3.348182458,111.504973,-88.95374805,100703,-8.066822942,-16.99555086,14.38273267,100703,5.385357958,16.13263707,-20.77239668,100703,2.670761283,-24.37418784,-14.93398127
100709,-0.613409531,-50.73102945,28.4349666,100709,-6.611300252,10.34656655,13.63628644,100709,0.834489946,-1.065208042,18.08918913,100709,0.147760615,-1.751768689,-11.64346153,100709,5.627444689,-21.27149979,15.70019245,100709,8.05351673,0.944592949,8.586321478,100709,-2.996361656,111.4314405,-89.15456243,100709,-8.056034941,-16.98772077,14.08757234,100709,5.244257547,16.29152418,-21.10402805,100709,2.85483025,-24.81827202,-15.39279846
100715,-0.565014109,-50.52022618,27.9004647,100715,-6.69458776,10.16435457,13.91906855,100715,0.693397665,-1.002818822,18.00783536,100715,-0.029926268,-1.741016428,-12.1527135,100715,5.608419536,-21.30204219,15.64626328,100715,8.189955963,0.927445605,8.352358975,100715,-2.633391031,111.363488,-89.35550216,100715,-8.119372203,-16.92317918,13.83847648,100715,5.101628027,16.42667057,-21.41262937,100715,2.898468519,-25.13923604,-15.79202826
100721,-0.468588928,-50.45154415,27.3560358,100721,-6.861044106,9.967629677,14.34925434,100721,0.530500952,-0.945857911,17.73590927,100721,-0.229506492,-1.725489081,-12.69062318,100721,5.652246515,-21.33108109,15.75562229,100721,8.310467869,0.916672841,8.099215811,100721,-2.24797513,111.3757012,-89.46146586,100721,-8.190693703,-16.91966127,13.75972948,100721,5.069345643,16.50868043,-21.66998467,100721,2.881594417,-25.341763,-16.16548465
100727,-0.387964541,-50.39588667,26.76074684,100727,-7.04247314,9.771704844,14.9453858,100727,0.345848036,-0.869665762,17.43294695,100727,-0.474999069,-1.736606721,-13.26891251,100727,5.731397871,-21.3152063,15.86281616,100727,8.440350652,0.933615904,7.815041437,100727,-1.842468272,111.3839961,-89.59232719,100727,-8.284108873,-16.92315631,13.68745098,100727,5.005644446,16.55920867,-21.88326032,100727,2.915098279,-25.44893743,-16.56388056
100733,-0.324871442,-50.4036182,26.13119508,100733,-7.162293841,9.57784041,15.68720615,100733,0.135403835,-0.782589835,17.16263798,100733,-0.746595222,-1.753203419,-13.90173312,100733,5.808247078,-21.27684331,15.92025105,100733,8.584016821,0.968655956,7.535091529,100733,-1.449855721,111.4035988,-89.73164873,100733,-8.372927045,-16.93752072,13.59091297,100733,4.941479325,16.57648405,-22.04835782,100733,3.157369044,-25.33238169,-16.90672446
100739,-0.268481563,-50.41907907,25.51756726,100739,-7.153915503,9.392292013,16.46615038,100739,-0.101956585,-0.672205056,17.00547833,100739,-1.044187825,-1.775166952,-14.56127781,100739,5.903601111,-21.23948468,15.85312639,100739,8.717538537,1.000842691,7.235906556,100739,-1.08882758,111.4155425,-89.86597632,100739,-8.424793797,-16.95798244,13.42200956,100739,4.859914865,16.59351115,-22.14443683,100739,3.503214027,-25.03322613,-17.2189225
100745,-0.077361258,-50.44000512,24.89810195,100745,-7.037363942,9.19011266,17.08224964,100745,-0.351688821,-0.467290872,16.98450044,100745,-1.372311653,-1.787642343,-15.2445116,100745,6.005908828,-21.19527867,15.62855578,100745,8.83452151,1.016944694,6.862936697,100745,-0.688709668,111.3635463,-89.88165362,100745,-8.288362752,-16.97867087,13.12784662,100745,4.860752416,16.71664842,-22.20526,100745,3.852691373,-24.42768598,-17.59204803
100751,0.201416905,-50.50295841,24.32731175,100751,-6.552048372,9.21405787,17.07518107,100751,-0.233868857,-0.538490299,16.69882522,100751,-1.724923309,-1.793032363,-15.96477902,100751,6.152109958,-21.15815444,15.26635208,100751,8.950654067,1.032826266,6.458519894,100751,-0.308616672,111.3018582,-89.78424622,100751,-8.047890815,-17.03066171,12.77097487,100751,4.944873206,16.88305187,-22.17178734,100751,3.585981974,-23.15630987,-17.9159041
100757,0.483990846,-50.57635227,23.8365209,100757,-6.321556632,9.404968159,16.62085897,100757,-0.121927455,-0.730133495,16.35324424,100757,-2.095455799,-1.7995264,-16.72629373,100757,6.326590102,-21.13381094,14.83217447,100757,9.083896441,1.036640942,6.013917792,100757,-0.012573232,111.2375644,-89.64573139,100757,-7.817923325,-17.08154205,12.44843406,100757,5.025001258,17.05143091,-22.00856655,100757,2.945629515,-21.5011141,-17.58558471
100763,0.720193224,-50.68710083,23.45044708,100763,-6.494160309,9.752303563,16.19415776,100763,-0.081004754,-0.974106039,15.85118467,100763,-2.492550204,-1.789073361,-17.5809858,100763,6.478859838,-21.14326798,14.36946047,100763,9.284181573,1.018840163,5.521247624,100763,0.158868289,111.2133106,-89.49279041,100763,-7.677141806,-17.15523433,12.25230904,100763,5.067407063,17.16052433,-21.64698919,100763,2.345259761,-20.00372203,-16.94229516
100769,0.909308549,-50.77312242,23.09314464,100769,-6.685755964,10.14364851,15.77522146,100769,0.006919038,-1.276190046,15.29470166,100769,-2.909618736,-1.792180779,-18.50541488,100769,6.605783566,-21.20125509,13.91273782,100769,9.554667481,0.963205716,4.971891917,100769,0.262950655,111.1783903,-89.3701752,100769,-7.617397763,-17.17373018,12.13236815,100769,5.047671112,17.24986707,-21.19869775,100769,1.986953097,-18.79586155,-15.90959919
100775,1.075009731,-50.85753244,22.71800761,100775,-6.838323189,10.45325927,15.38289503,100775,0.158312763,-1.557097957,14.7128192,100775,-3.372584895,-1.849258846,-19.55750716,100775,6.66903044,-21.29359077,13.4504213,100775,9.899869936,0.828972363,4.415772244,100775,0.322953354,111.1331662,-89.24971251,100775,-7.577201043,-17.16413032,12.06765151,100775,5.00146773,17.33135914,-20.67724987,100775,1.71795488,-17.82181178,-14.13864693
100781,1.267931522,-50.93453002,22.36172245,100781,-6.900731225,10.67596569,15.13016695,100781,0.375713565,-1.778078311,14.1539734,100781,-3.805782554,-1.918022821,-20.65254296,100781,6.677128677,-21.43109625,12.96343465,100781,10.20989339,0.646576049,3.77163489,100781,0.346777448,111.0688176,-89.08202728,100781,-7.494069379,-17.13234922,12.05074385,100781,4.97510354,17.42784285,-20.0755653,100781,1.49386008,-17.11175431,-12.50533706
100787,1.444863429,-50.97481853,21.98886008,100787,-6.89102304,10.85381623,15.25982573,100787,0.644613936,-1.915553064,13.69677036,100787,-4.203253832,-2.014513879,-21.76367103,100787,6.616011792,-21.60684271,12.43914595,100787,10.46050916,0.395062526,2.857797383,100787,0.349698841,110.9873288,-88.91252545,100787,-7.383617,-17.08490418,12.04426649,100787,4.938822155,17.52309715,-19.42390736,100787,1.075174742,-16.63650207,-11.31308628
100793,1.59933586,-50.99846113,21.59994533,100793,-6.844856455,10.87262898,15.57961707,100793,0.933855029,-2.024259786,13.43825896,100793,-4.60257025,-2.144877742,-22.90909885,100793,6.493054335,-21.84907429,11.861425,100793,10.65629895,0.067492459,1.779093042,100793,0.332742654,110.8990231,-88.74647906,100793,-7.233727006,-17.01670216,12.04118693,100793,4.898643204,17.60449482,-18.72320621,100793,0.407188246,-16.21621646,-10.20245411
100799,1.729426178,-51.00136366,21.1796749,100799,-6.744630437,10.69970114,16.2157286,100799,1.225909458,-2.126027447,13.51492641,100799,-4.988396412,-2.315171549,-24.09310627,100799,6.291738615,-22.15670083,11.23790128,100799,10.8041936,-0.300229645,0.354044057,100799,0.309447367,110.8007162,-88.59072564,100799,-7.042887725,-16.90876733,12.03694011,100799,4.845678282,17.67263972,-17.99004188,100799,-0.365488256,-15.8296242,-9.109381639
100805,1.845504515,-51.00504902,20.72811502,100805,-6.641941557,10.41412155,16.94975193,100805,1.417185942,-2.260304732,13.71504993,100805,-5.32323828,-2.49782089,-25.35599159,100805,5.922593497,-22.53569262,10.55010077,100805,10.73938519,-0.61668664,-0.804988182,100805,0.286170343,110.6903482,-88.44425088,100805,-6.778526097,-16.75917735,12.04793855,100805,4.798208067,17.69747545,-17.19822207,100805,-0.978870125,-15.52473753,-8.087126677
100811,1.946585128,-51.00430874,20.24264437,100811,-6.522286203,10.06483384,17.69167448,100811,1.553016334,-2.446518003,13.96215981,100811,-5.662773478,-2.76102475,-26.66448401,100811,5.478671301,-22.93744843,9.830684768,100811,10.59656034,-0.973888435,-1.738201591,100811,0.258640971,110.5799247,-88.29727157,100811,-6.484432662,-16.60671108,12.07577921,100811,4.749945178,17.69738395,-16.37159395,100811,-1.22159179,-15.26841004,-7.096966635
100817,2.008845969,-50.99407274,19.68523664,100817,-6.302040779,9.675650526,18.30233404,100817,1.678070658,-2.712698279,14.10206803,100817,-5.998300411,-3.042580474,-28.01003314,100817,4.969970371,-23.37787962,9.093675282,100817,10.48695572,-1.464564244,-2.906693532,100817,0.211710314,110.4817268,-88.14825157,100817,-6.179108298,-16.44193145,12.13433094,100817,4.707417181,17.65537753,-15.49245963,100817,-1.29665236,-14.94856364,-6.085080058
