RightAnkle				LeftShoulder				RightShoulder				RightKnee				LeftKnee				Pelvic				LeftHip				Trunk2Ground				RightHip				LeftAnkle				
RightAnkle_Time	RightAnkle_Abduction-Adduction	RightAnkle_Internal-External Rotat	RightAnkle_Flexion-Extension	LeftShoulder_Time	LeftShoulder_Abduction-Adduction	LeftShoulder_Internal-External Rotat	LeftShoulder_Flexion-Extension	RightShoulder_Time	RightShoulder_Abduction-Adduction	RightShoulder_Internal-External Rotat	RightShoulder_Flexion-Extension	RightKnee_Time	RightKnee_Abduction-Adduction	RightKnee_Internal-External Rotat	RightKnee_Flexion-Extension	LeftKnee_Time	LeftKnee_Abduction-Adduction	LeftKnee_Internal-External Rotat	LeftKnee_Flexion-Extension	Pelvic_Time	Pelvic_Abduction-Adduction	Pelvic_Internal-External Rotat	Pelvic_Flexion-Extension	LeftHip_Time	LeftHip_Abduction-Adduction	LeftHip_Internal-External Rotat	LeftHip_Flexion-Extension	Trunk2Ground_Time	Trunk2Ground_Abduction-Adduction	Trunk2Ground_Internal-External Rotat	Trunk2Ground_Flexion-Extension	RightHip_Time	RightHip_Abduction-Adduction	RightHip_Internal-External Rotat	RightHip_Flexion-Extension	LeftAnkle_Time	LeftAnkle_Abduction-Adduction	LeftAnkle_Internal-External Rotat	LeftAnkle_Flexion-Extension	
208755	0.65778954474498	12.4924199034767	-4.8741373474606	208755	-1.00462942314814	5.46812403196275	-0.391157764695489	208755	-3.2259962957229	37.4006845731423	-1.62104295793837	208755	1.17111115927626	-20.0834605780457	2.7825328715826	208755	1.50001518827301	6.50176182119482	3.64569936982512	208755	-1.78652274262164	0.841298062473187	-5.75836671031096	208755	1.90699179924297	-3.63427627874829	4.81167255649787	208755	-2.19593487466995	-87.1381489164948	-88.8811392288099	208755	2.23895974295584	23.5853455016078	-1.13324408185982	208755	1.84805737385342	0.917741303834451	2.4758307008144	
208761	0.67307442017086	12.5416733109868	-4.83102480006918	208761	-1.0643456664854	5.4895252545377	-0.422101634656196	208761	-3.23651043718821	37.1584252760864	-1.53339947713361	208761	1.16020200022749	-20.11053801294	2.71307364398062	208761	1.47388283695587	6.51721133518414	3.63591452443377	208761	-1.76590317203991	0.802892846545539	-5.73798454701861	208761	1.85846849114652	-3.63688670260863	4.83178521260389	208761	-2.18931909185539	-87.0911141957742	-88.8920087101719	208761	2.18620916096813	23.5948935730981	-1.1608047749103	208761	1.88786330838562	0.906438690951111	2.51163142773697	
208767	0.686378584792056	12.586119528781	-4.78048036383392	208767	-1.14303448192765	5.4989640178863	-0.440371404736663	208767	-3.24909504862835	36.9206196965002	-1.44943622130607	208767	1.18377493522421	-20.1701709037692	2.65822133096134	208767	1.44914933745406	6.53401543276046	3.62885172681006	208767	-1.74696466854817	0.764347882774283	-5.71570265955754	208767	1.81717159305026	-3.63913288524171	4.85439475523211	208767	-2.18152529060695	-87.044843770707	-88.9036118156442	208767	2.15221816579817	23.6207038101296	-1.18761916977508	208767	1.92245269997226	0.896318444516623	2.54533675618045	
208773	0.699312768305723	12.6303542685306	-4.7306224315859	208773	-1.2068491053031	5.51640961583611	-0.454317062540776	208773	-3.24431743842	36.7110839713721	-1.36944349856801	208773	1.20803681197592	-20.2309618189387	2.60403346021287	208773	1.44425435975198	6.56403168746672	3.62178680637837	208773	-1.71919408401391	0.737938111828427	-5.69069108599304	208773	1.78362320019042	-3.6419547779635	4.87809944814811	208773	-2.17129137585685	-87.0103017858934	-88.9283046146559	208773	2.1220218772817	23.6484325944544	-1.21364449670074	208773	1.93448057005908	0.896740085160536	2.57573666810295	
208779	0.687205659419009	12.6592559133923	-4.68007159657704	208779	-1.26840808490357	5.53098988621817	-0.464545738606814	208779	-3.24344692893431	36.5063137338557	-1.29416676406197	208779	1.21278304227774	-20.2758030258372	2.54536936892769	208779	1.44352074730567	6.59610836261936	3.61623330460637	208779	-1.69371624607936	0.710929799167821	-5.66442377247561	208779	1.75036087171898	-3.64642982218198	4.90182102283296	208779	-2.16025869285632	-86.9762476977382	-88.951736561717	208779	2.09549370690785	23.6788600640931	-1.23840847349629	208779	1.93654337876862	0.904461236981385	2.60164139276892	
208785	0.687195365229388	12.6955711096801	-4.63125040079991	208785	-1.30383222776113	5.546381486489	-0.493433852987009	208785	-3.24424353397721	36.3059272203381	-1.22258917200368	208785	1.21642002850134	-20.319025444449	2.49072421654708	208785	1.41037479198689	6.60449454057578	3.6051553864449	208785	-1.66962250408171	0.683314794370637	-5.63478145663307	208785	1.72361341885363	-3.65085752583646	4.92219068687165	208785	-2.14840767170175	-86.9424235980323	-88.975689005214	208785	2.0708753551052	23.708716706025	-1.25967537818178	208785	1.96693428017265	0.888456311737902	2.62762126490315	
208791	0.687189809009614	12.7314985633584	-4.57870909309204	208791	-1.3377537473753	5.55800700712264	-0.52166951193803	208791	-3.24077186727579	36.1182667839801	-1.15417238556779	208791	1.22209671528951	-20.3634191543048	2.43757666461309	208791	1.37389860520518	6.61329080616291	3.59565603365643	208791	-1.64734513469686	0.654896069332531	-5.60419858757174	208791	1.70330869464042	-3.65640985655086	4.9433499667864	208791	-2.13740357167874	-86.9082597947402	-88.9983010924888	208791	2.05118730954017	23.7404831664368	-1.27788148859145	208791	1.99641864731499	0.870577818668002	2.64931587691934	
208797	0.676007409109	12.7588467736512	-4.52224172742321	208797	-1.36571830364773	5.56713870659327	-0.545718454476823	208797	-3.2383497564085	35.935195748929	-1.08915680674626	208797	1.22897175089081	-20.4085059560397	2.38934661710727	208797	1.2994037433983	6.60331622913551	3.58242291386007	208797	-1.62401218436051	0.627381548883942	-5.57305572324744	208797	1.72532625687122	-3.64231630177977	4.95107342472932	208797	-2.12610423463634	-86.8747081622286	-89.0216904705051	208797	2.03487635310441	23.7736751139956	-1.29114355779527	208797	2.02789140567304	0.847343244615131	2.66391416990661	
208803	0.667155302025215	12.7859523538544	-4.4660611131653	208803	-1.390183327984	5.57517284948683	-0.55445902147629	208803	-3.23753084486021	35.7537307918645	-1.02334928408937	208803	1.22410399648824	-20.444916915551	2.34317443022525	208803	1.32574751507329	6.66065992362647	3.55805723784772	208803	-1.60186053014792	0.599436419212892	-5.54324093281276	208803	1.68931127405812	-3.67671973770736	4.94930217526206	208803	-2.11469966808022	-86.8405380982317	-89.0430102932855	208803	2.00609158485291	23.798765461589	-1.29679674403032	208803	2.01837231642633	0.84526392132796	2.67159652590118	
208809	0.668614327734306	12.8210577159765	-4.41321367870909	208809	-1.41878270521574	5.57764625874094	-0.556434067087516	208809	-3.23815675698506	35.575998410755	-0.957701388117436	208809	1.21491528252963	-20.4797749675373	2.30117938563881	208809	1.40337686503512	6.7539432895632	3.55050249109785	208809	-1.57971724832054	0.57192904921744	-5.5119555785429	208809	1.65676292952278	-3.71257330952771	4.94665721486801	208809	-2.10251763564051	-86.8067647287272	-89.0642035712065	208809	1.98122523995287	23.8268242431078	-1.29794610851679	208809	1.97002725139725	0.862218350865103	2.65836682549654	
208815	0.669318138293213	12.8554058373348	-4.3621474139808	208815	-1.45246185509863	5.57147634894476	-0.554618844782756	208815	-3.23475791478554	35.4060889373715	-0.893657322759378	208815	1.20593249972875	-20.5151195090878	2.26617114601558	208815	1.47783826823526	6.84557530632463	3.54966726092214	208815	-1.57915042819948	0.52943291309821	-5.47757006839183	208815	1.64256289581326	-3.73944692255266	4.93850118105039	208815	-2.08661359245542	-86.7664261797614	-89.0791963697455	208815	1.97508455662731	23.8640341704245	-1.29532379467845	208815	1.92398633100216	0.876950279813653	2.63350505705064	
208821	0.674932734842672	12.8940821271331	-4.31191951502455	208821	-1.48467784868612	5.56350420357308	-0.546463129670634	208821	-3.23368230499515	35.2383173128423	-0.829142892175875	208821	1.2018243080303	-20.5562095842199	2.23751611175425	208821	1.4687741398072	6.8867655255737	3.5487120906392	208821	-1.57977230209865	0.487356787911666	-5.43967934330232	208821	1.70344977276015	-3.71419018404334	4.92085932820368	208821	-2.06805112066294	-86.7263265280061	-89.0936858662217	208821	1.97264558073125	23.901790597316	-1.28913575966648	208821	1.89712993628084	0.888011120054325	2.61022552569883	
208827	0.677939783384068	12.9332028816972	-4.26017481245477	208827	-1.48175997843392	5.56442227491169	-0.562203678446285	208827	-3.23416015332721	35.0725148029569	-0.765964955299344	208827	1.22045852666223	-20.6206847911847	2.22100226337782	208827	1.44723357097598	6.92066909155718	3.54788716987425	208827	-1.57388385828513	0.449377066108935	-5.40270349052256	208827	1.75314928028135	-3.69553734346029	4.89852636155917	208827	-2.05032796461323	-86.6867031471576	-89.1068182003687	208827	1.98877790556604	23.9582578834332	-1.28020119424378	208827	1.88588036864303	0.890561486209597	2.58383568934756	
208833	0.680614430058913	12.9722091579006	-4.20563058411188	208833	-1.47782614746441	5.56557904554408	-0.574720811995459	208833	-3.23705007219103	34.9073499217686	-0.703292979540829	208833	1.24004020067798	-20.6850997521103	2.20539817197941	208833	1.4626443202011	6.9746092727657	3.54434667190979	208833	-1.56711404299913	0.413828182241944	-5.36434230829534	208833	1.76518049067843	-3.70076763534565	4.87852608297374	208833	-2.03263829901176	-86.6491353655416	-89.1207120313198	208833	2.00583905891947	24.0140507874476	-1.26953862593821	208833	1.875575492914	0.891784570277151	2.55765984852074	
208839	0.691327734868802	13.0171812305185	-4.15011414236526	208839	-1.47290407751733	5.56626797825083	-0.585344222610265	208839	-3.24112136452139	34.7428602916391	-0.640932735323232	208839	1.26959870512558	-20.7583119436167	2.19529229824351	208839	1.4730594855481	7.02737936791035	3.53907098615734	208839	-1.55936175406781	0.379207243045168	-5.32480137993997	208839	1.7772997080591	-3.70654018414815	4.85986459543603	208839	-2.01408336189082	-86.6122675011051	-89.1340156089073	208839	2.02409680995669	24.0685040409009	-1.25597960712483	208839	1.85318234975652	0.902133580630676	2.52671136126371	
208845	0.698977050648546	13.0627497842488	-4.09372704754453	208845	-1.44150767348026	5.57995504909881	-0.596794553728166	208845	-3.27225539341464	34.5622230610047	-0.58032435506889	208845	1.28695964449969	-20.8210641485519	2.18649974724612	208845	1.49049129059787	7.07816425532803	3.52756814790832	208845	-1.53863789587728	0.359045619248113	-5.28243048015333	208845	1.75729513327023	-3.73308845443042	4.84238529473028	208845	-1.99264017991592	-86.5885906912168	-89.160984786959	208845	2.03341400979718	24.1119863819332	-1.23386497261559	208845	1.85579865214366	0.893145602387321	2.50465304600047	
208851	0.67009901563687	13.087154793839	-4.03368640947088	208851	-1.42867408558286	5.59038541611654	-0.59118590888777	208851	-3.30387726270338	34.3799164298028	-0.528399097373755	208851	1.30163261327778	-20.8880496956383	2.17888993296286	208851	1.48763677241368	7.11447411500296	3.50510667024925	208851	-1.52100550991349	0.339594294461456	-5.23564014651009	208851	1.73618099775692	-3.7590685431532	4.82526622313225	208851	-1.96628406119432	-86.5661634949775	-89.1857472979994	208851	2.06464556221085	24.1727574516706	-1.20946676750151	208851	1.89468395501536	0.859376178434921	2.50086091888988	
208857	0.642500355979431	13.1127696288908	-3.97626776200925	208857	-1.42123818645444	5.59468056162688	-0.582451689253122	208857	-3.32053239670276	34.2089199569826	-0.4775316123316	208857	1.31586245725064	-20.955245942659	2.17297585088873	208857	1.4851726065163	7.15033233534252	3.48873476509783	208857	-1.49901304118714	0.32174629025352	-5.18912291594438	208857	1.70373562908605	-3.79357612818153	4.8119885548014	208857	-1.93839737188033	-86.538230442549	-89.2030822085871	208857	2.08403487028017	24.2241854596862	-1.18452254501728	208857	1.93401852368413	0.825158174987958	2.49665351722625	
208863	0.613956541483242	13.1397434329427	-3.91979835862197	208863	-1.41190543357455	5.59855349985991	-0.573392315720536	208863	-3.33543912122037	34.0381899118655	-0.431917626509987	208863	1.32806204661247	-21.0217759070318	2.16833011077049	208863	1.47824936996843	7.18231096572509	3.47031813517142	208863	-1.47486958201578	0.304766700035421	-5.14402728865447	208863	1.67466799826604	-3.82454684115547	4.79627475491473	208863	-1.91156153145769	-86.5111044029311	-89.2215269367335	208863	2.10229630816205	24.2736620099118	-1.16012334900868	208863	1.96703019879436	0.795093095574816	2.49065866249081	
208869	0.618882501260582	13.1945866219707	-3.8776734177923	208869	-1.42353996847359	5.58864792380689	-0.549901286541252	208869	-3.34422622639286	33.8659998613017	-0.387005287485772	208869	1.34160083088946	-21.0948989213277	2.16927958089129	208869	1.43455115792758	7.18580107038713	3.45472298285582	208869	-1.44697360630621	0.288399914578123	-5.0956127050573	208869	1.64755087549076	-3.85529626209921	4.78520372316904	208869	-1.883031932596	-86.4841133784245	-89.2435417134972	208869	2.12374532189177	24.3272522889888	-1.13866999418871	208869	2.03591450890444	0.738310172781979	2.48785225500564	
208875	0.617533040568712	13.2452182049842	-3.83773983324995	208875	-1.4095548579777	5.59505035833275	-0.523828153061285	208875	-3.2877331794854	33.7334558205633	-0.338343659919485	208875	1.35332055726072	-21.167219481028	2.17345242132997	208875	1.41964404559326	7.2060964586202	3.43912789748151	208875	-1.43677434158326	0.264111411140798	-5.04061341022977	208875	1.63402343827215	-3.87460762010994	4.78123854487078	208875	-1.85543904362667	-86.4742518747852	-89.2888950296574	208875	2.18377383402086	24.405683007844	-1.12564099307455	208875	2.10117579965284	0.681460394559001	2.48340777371317	
208881	0.614581385690887	13.2935700070843	-3.80717378865997	208881	-1.39280751875757	5.60004267340305	-0.496135676945911	208881	-3.23037100259742	33.5976958923272	-0.294255719510232	208881	1.35943058446384	-21.2352154598521	2.1804529790051	208881	1.40546995837625	7.22662059886308	3.4263803349816	208881	-1.42521640740226	0.239920473729678	-4.98410306863195	208881	1.6245391595974	-3.8938529333089	4.77955678699253	208881	-1.82752190923372	-86.463702786953	-89.3356308453478	208881	2.24247949209383	24.4814068114137	-1.11632044573781	208881	2.16697423961492	0.618910901519654	2.47779003117669	
208887	0.609562719745926	13.3425908419739	-3.77956011366521	208887	-1.32959121047866	5.62810023747956	-0.468375250052384	208887	-3.16713403746418	33.4626284036963	-0.252870757378346	208887	1.36866421123745	-21.2996400817288	2.18900161319372	208887	1.3551728890561	7.22676313360502	3.41967404548258	208887	-1.37525523224905	0.2419170120311	-4.92634054631127	208887	1.63356650528161	-3.90747308796628	4.78375226967575	208887	-1.79898137179296	-86.4608589302129	-89.3940849802362	208887	2.27542251467718	24.5339626722492	-1.11105996550601	208887	2.22255571094812	0.558331817734066	2.47366516393192	
208893	0.616464524725552	13.3991191876547	-3.76263240974582	208893	-1.22384387351133	5.66097171186443	-0.46707327899877	208893	-3.09942281902327	33.3200850979033	-0.222181986775135	208893	1.36983185053741	-21.3536805045579	2.19915838239772	208893	1.27483579580631	7.2063868086647	3.41446485178127	208893	-1.32221083034099	0.24298505215884	-4.86572251812944	208893	1.64249370284043	-3.92166183777835	4.79287112447713	208893	-1.76957052162024	-86.457016457	-89.454524192417	208893	2.28767946620235	24.5682712196398	-1.11201869701356	208893	2.30115101325228	0.488160786580463	2.47190550804749	
208899	0.625696212424295	13.4557597145285	-3.74839173510548	208899	-1.11598050923754	5.69401614944334	-0.463798346198238	208899	-3.00186504036005	33.1935902840386	-0.18761998803263	208899	1.36924876916297	-21.405898934274	2.21099302328379	208899	1.1972583288546	7.18644660791807	3.40521844324204	208899	-1.30019709281616	0.221269023424092	-4.80080455737345	208899	1.68483607673252	-3.9109241982265	4.80685039694721	208899	-1.7400626988331	-86.4529955249656	-89.5160216637625	208899	2.32966359177807	24.624033907748	-1.11886178709427	208899	2.37319112782607	0.41699752891084	2.47229522819649	
208905	0.631246691714064	13.5117308951618	-3.73595896281733	208905	-1.00953125254473	5.72698714777981	-0.457129545566015	208905	-2.90272436822654	33.063751483732	-0.159305874380995	208905	1.36651167670692	-21.4553632700753	2.22232335381087	208905	1.1516794292266	7.18182879540018	3.39344342517176	208905	-1.27822361529851	0.199563394200121	-4.73502574297028	208905	1.69866585341516	-3.91786593934476	4.82137160064575	208905	-1.71005019833677	-86.4484311196045	-89.57699602998	208905	2.37028511639971	24.6772836266699	-1.12727704908109	208905	2.44022446537335	0.341046088189183	2.47065516128866	
208911	0.629208786826375	13.5590939938881	-3.72422069533924	208911	-0.944383371899907	5.74693364068753	-0.42841917352487	208911	-2.80400294128486	32.9310855935838	-0.135662472574498	208911	1.35062177992466	-21.4901842833938	2.22632493834335	208911	1.19757844134499	7.24851531722556	3.36502086142465	208911	-1.25766123828158	0.17814645225706	-4.66661235632404	208911	1.7215051481741	-3.92626662452331	4.82704608734275	208911	-1.67759093824978	-86.4435352006589	-89.6362994725161	208911	2.39613691730946	24.7159834482355	-1.13804559540224	208911	2.40293298190259	0.331031283381405	2.46857242387947	
208917	0.59955591725779	13.5861157019018	-3.708450579376	208917	-0.918493337619637	5.73640733116713	-0.401202746325935	208917	-2.81115502490028	32.7203370471549	-0.140552501593762	208917	1.3346309461303	-21.5240959838626	2.22945147122247	208917	1.19764476957043	7.28973390553206	3.34369851972025	208917	-1.24203197686833	0.144755515978536	-4.60047086747786	208917	1.7569723420218	-3.9338461772872	4.83052465372653	208917	-1.64564000747574	-86.4060684026942	-89.6529016663055	208917	2.38698908277854	24.7299519387564	-1.15129506003201	208917	2.36427181479	0.319355664054528	2.45894193469785	
208923	0.58106164460528	13.6195612416694	-3.69151317319541	208923	-0.893154044261449	5.72712680848489	-0.371106008310107	208923	-2.81703391556885	32.5085946467826	-0.150471753150861	208923	1.33872293553382	-21.5733266638422	2.24284658262919	208923	1.20047242913674	7.33052102699562	3.32341073012154	208923	-1.22868067449458	0.111100880301785	-4.5325470556935	208923	1.79213248517596	-3.94205512840526	4.83228493581968	208923	-1.61234254092018	-86.3687104245211	-89.6685351710055	208923	2.39066508323461	24.7521885935318	-1.16409839748755	208923	2.3082347995531	0.318414103833589	2.44232865558874	
208929	0.564058473749944	13.6526648901765	-3.67886334855385	208929	-0.880314129006082	5.72242377409206	-0.321936845430812	208929	-2.81656979632176	32.2995736432872	-0.170670619020919	208929	1.34300108136358	-21.6211119018611	2.25726186481706	208929	1.12021322393729	7.31502448586754	3.30317076350307	208929	-1.20215990016292	0.0886876974052413	-4.46001910528737	208929	1.86274466715694	-3.92985982669333	4.82210798104318	208929	-1.57416250045218	-86.3362714125503	-89.6878154843049	208929	2.38399511961271	24.7668194966912	-1.17735239130138	208929	2.29093112409009	0.287997988029965	2.42302585793546	
208935	0.637974368926845	13.7335709995683	-3.66055003222722	208935	-0.831431298056616	5.72921530923759	-0.296115551976548	208935	-2.81669745380481	32.0930104989869	-0.196734134123199	208935	1.3967139243453	-21.6874949938864	2.27668303797371	208935	1.07755934978969	7.32978852002217	3.28581903559121	208935	-1.17928623543985	0.0663872968920214	-4.38543265395699	208935	1.92755436143565	-3.91900486859299	4.81257570636198	208935	-1.53451011803887	-86.3049604898349	-89.7045342988777	208935	2.36280538722391	24.768266803404	-1.19265833153617	208935	2.24248120700523	0.284741164690775	2.39810773186874	
208941	0.707589853724181	13.8135018704985	-3.64485337659613	208941	-0.787775483742266	5.73665733748116	-0.266723513899931	208941	-2.87322550583233	31.8506127156515	-0.236345472673001	208941	1.44349276962044	-21.7514839855979	2.29805960201286	208941	1.03652778400135	7.34464283619273	3.26988851492045	208941	-1.16062129937756	0.0410175833318789	-4.30997257041982	208941	1.98952011515156	-3.90868436205504	4.79927531904459	208941	-1.49323335162491	-86.2719933824978	-89.7172603553912	208941	2.3406446024287	24.7701302576627	-1.20758413936754	208941	2.19695932415223	0.280528417251053	2.3674715243561	
208947	0.703573151656022	13.8587746018368	-3.63810367503705	208947	-0.749862178842558	5.7476240143767	-0.233997014229381	208947	-2.92677915857238	31.6133173888214	-0.278693280241422	208947	1.42107891129892	-21.7757159894952	2.3004922657056	208947	1.0323144849392	7.37996496233442	3.26141760927906	208947	-1.14350752917587	0.0165074721321709	-4.23345001251186	208947	2.00966461124518	-3.92197587221127	4.78964627416432	208947	-1.45049307082365	-86.2407315748048	-89.7284619468994	208947	2.31802262832701	24.7725027252456	-1.22188737261067	208947	2.13159792576052	0.292713881594316	2.32608569142382	
208953	0.692412949062282	13.8970841222661	-3.62868724126842	208953	-0.693728229619696	5.76995013807127	-0.204559537132847	208953	-2.97271936612389	31.3821791292119	-0.322502462767861	208953	1.40674931837515	-21.8069387104137	2.3077008428932	208953	0.977949583894494	7.36952499735215	3.24420232666631	208953	-1.1281419685179	-0.00661478454779155	-4.15425987988684	208953	2.02719379587457	-3.93580553371025	4.7756619820986	208953	-1.40490388861144	-86.2109966999394	-89.7402882561866	208953	2.30798057834642	24.7825302920504	-1.23445749228921	208953	2.12097243750426	0.260593547908638	2.29482070306109	
208959	0.687772798635186	13.9401131298928	-3.62000977452247	208959	-0.815780148034477	5.63935069288862	-0.234682251346657	208959	-3.14970365025997	31.0270870861427	-0.429086465070517	208959	1.39214828162334	-21.8375040469862	2.3121925382309	208959	0.924340656372459	7.36016096089132	3.2295263171677	208959	-1.27734899708737	-0.196299436586066	-4.13557512363353	208959	2.04204076221131	-3.95025031849761	4.7612484677491	208959	-1.40397634078588	-86.0225802403264	-89.5713920308036	208959	2.29779858200758	24.7920941980858	-1.24684565744375	208959	2.11213296057206	0.228913004154966	2.26095002715996	
208965	0.679100696639418	13.9827451198983	-3.60718629949709	208965	-0.934634679429194	5.51346603241051	-0.25935737386957	208965	-3.32054543301376	30.6804878401021	-0.536255473888586	208965	1.36909828809446	-21.8613900544489	2.31110125093546	208965	0.91815182150073	7.38859484606409	3.21941699868377	208965	-1.42106466027617	-0.381942269394076	-4.11181269456457	208965	2.05785408364806	-3.96452527299855	4.74459704636338	208965	-1.39774076302414	-85.8379758063194	-89.4085741983415	208965	2.2796935320988	24.7957090963762	-1.25811534834789	208965	2.08921084233611	0.209163244956369	2.22338006349141	
208971	0.671015932005459	14.0254389422363	-3.59264942329207	208971	-1.04809269329906	5.45994804730992	-0.137433149032274	208971	-3.30989295056763	30.5141899697051	-0.573063998809767	208971	1.3475949898133	-21.8856216757464	2.31123222676665	208971	0.905714327300521	7.413088669943	3.21372766271813	208971	-1.41013998041348	-0.402910089707919	-4.01923756439983	208971	2.08267545067524	-3.96864400435695	4.73230294922661	208971	-1.33886946275929	-85.8156784345034	-89.4238127862012	208971	2.26961509289835	24.8050150460273	-1.26696966284124	208971	2.0576838232606	0.200213357285513	2.18377488032724	
208977	0.663235019410217	14.0748468196479	-3.57210561382433	208977	-1.09210736966317	5.44786336705403	-0.0605533752488717	208977	-3.30162644872863	30.3559945462634	-0.605209689414568	208977	1.34301853085871	-21.92799410424	2.31618436761265	208977	0.844953496329558	7.39587593026806	3.20327916070133	208977	-1.40239822212081	-0.423221963959571	-3.92278832396408	208977	2.09887238893619	-3.97338698157572	4.72168837109183	208977	-1.2770816515393	-85.7946611858915	-89.4362533522413	208977	2.27294852845002	24.825025552064	-1.27503198118859	208977	2.08431705458095	0.150383537441615	2.15548269899045	
208983	0.65663487037732	14.1252632105226	-3.55258829374918	208983	-1.26337016840308	5.35505938516158	-0.0220304660590592	208983	-3.42635642750374	30.1200056317494	-0.67820389479088	208983	1.33844448517137	-21.9715188515731	2.32110784627783	208983	0.79117281958671	7.38023773774251	3.1956721821211	208983	-1.50837016364239	-0.526837786609454	-3.86320195887154	208983	2.10612527728465	-3.98484053365843	4.71454952707068	208983	-1.24075779665209	-85.6900042896461	-89.3182849014819	208983	2.26571473446241	24.8387762490949	-1.28325533010936	208983	2.10438290562227	0.102034608533872	2.12558547766914	
208989	0.624398199350275	14.1572598928086	-3.5351638200063	208989	-1.42877096042308	5.26528562349365	0.0209654548861951	208989	-3.54886159070267	29.8935204492394	-0.743578336909713	208989	1.31078017676655	-21.9947746004767	2.31869043919282	208989	0.755593643597014	7.37459187631289	3.18610525828742	208989	-1.61155743545684	-0.628085565341292	-3.79827589896527	208989	2.101493662089	-4.00526742089648	4.70719637196856	208989	-1.19918125139057	-85.5880763522521	-89.2050015554076	208989	2.26011797518881	24.8527641748041	-1.29001462877999	208989	2.12572415172661	0.0507582200394534	2.09854377493105	
208995	0.58386414527191	14.1815352802826	-3.5143660555183	208995	-1.56813771621503	5.20639384866083	0.0747048918494788	208995	-3.67090601828931	29.6759590105452	-0.803210517552355	208995	1.26274713157048	-21.9981838190859	2.303949331038	208995	0.738939818324295	7.38202580775283	3.17442832968818	208995	-1.71274623569897	-0.726756730654247	-3.72948810616008	208995	2.09821789159301	-4.02383911349327	4.7027654556044	208995	-1.15351683831298	-85.4889707945316	-89.0954778103419	208995	2.2303685595829	24.8473529089614	-1.2992437607723	208995	2.12569994876941	0.0133786462999814	2.07411235522059	
209001	0.559792139965865	14.2172743642759	-3.49721284096886	209001	-1.56375779380997	5.24100246119612	0.170418518709014	209001	-3.65945313529055	29.5603349661024	-0.814430053586391	209001	1.21704894304744	-22.0025119761217	2.28772152023121	209001	0.737797594848698	7.40022254589969	3.15771406096715	209001	-1.69209377233662	-0.732606146666147	-3.61522614493012	209001	2.09143214637586	-4.04240220307757	4.70399612052623	209001	-1.07837661865726	-85.4865536867225	-89.1309149434028	209001	2.21424150120462	24.8526796653377	-1.31284084378596	209001	2.126613539534	-0.0237117352735228	2.05657969439952	
209007	0.561348465366235	14.2690704209522	-3.48037652762082	209007	-1.55446862301265	5.27844632927786	0.267543942066249	209007	-3.67996756083576	29.4372270394488	-0.829257477479515	209007	1.22025221904575	-22.0536142881171	2.29952282460199	209007	0.766888617046277	7.44084052606224	3.13205484903797	209007	-1.6680514478907	-0.735731013510915	-3.49742275626711	209007	2.08679142453653	-4.05990094926506	4.7062007721011	209007	-1.00012912576212	-85.487096939621	-89.1696308455543	209007	2.23093610712903	24.885930478273	-1.32332169646056	209007	2.09733701455545	-0.0435782339201038	2.04747220108337	
209013	0.563216175782741	14.3211627710281	-3.46773057332054	209013	-1.52255724323911	5.3207460085922	0.343621676706471	209013	-3.70051620416613	29.3215025554426	-0.842970227425289	209013	1.22272251946798	-22.1044933078083	2.30940100990462	209013	0.790497197744265	7.47621446543686	3.11110470489025	209013	-1.62471783629576	-0.726472914442428	-3.37775333322438	209013	2.06562031724285	-4.08609079949063	4.71837958224683	209013	-0.923481925801304	-85.4882858946222	-89.2074635420475	209013	2.22598376939896	24.906549356739	-1.33930334990757	209013	2.07770137998527	-0.0694389946700555	2.04215056128569	
209019	0.541381086332149	14.3576577569302	-3.45063364602247	209019	-1.44881679745296	5.3757437368598	0.392975937425421	209019	-3.71987325058254	29.2131949337174	-0.860872193059709	209019	1.21653865040824	-22.1460197407556	2.31605690007653	209019	0.806816585859707	7.50789742870832	3.09643915902096	209019	-1.57996627111127	-0.716920387388229	-3.2631719445601	209019	2.0449843696356	-4.11135332116798	4.73423511808453	209019	-0.852298799066481	-85.4904910919013	-89.2461729793552	209019	2.21783072637938	24.9240717671616	-1.35719599122653	209019	2.06596931193079	-0.095662141152286	2.03520274794961	
209025	0.524216714772517	14.393778970251	-3.43796073738407	209025	-1.37237087458377	5.43530407593409	0.438197982555808	209025	-3.71222361039579	29.1285800337217	-0.880021560186281	209025	1.20958156710569	-22.1876884899266	2.32624029115608	209025	0.818710312478576	7.53991359964732	3.08340948409819	209025	-1.54964396089336	-0.713086190856177	-3.15180580963432	209025	2.04638317750611	-4.12403996091313	4.75658291988104	209025	-0.785519857774672	-85.4980692240732	-89.2900320243153	209025	2.22712581488248	24.9532487228067	-1.37683743913032	209025	2.05328856216729	-0.121839969203493	2.03233690979259	
209031	0.513250237452201	14.4368844983209	-3.4321179084878	209031	-1.29817749417208	5.49537847607473	0.47942528050409	209031	-3.70451410795254	29.0511162699503	-0.899924559428713	209031	1.20479841112307	-22.2319381450134	2.33888476003327	209031	0.795496423770129	7.55536960318136	3.08709697809693	209031	-1.51909544885878	-0.708825542585538	-3.04390247417306	209031	2.07865991255004	-4.11752128325978	4.79434363992906	209031	-0.723015337260291	-85.5068119629288	-89.3341815772255	209031	2.23498523370692	24.9831516322325	-1.39896998679479	209031	2.02895290692206	-0.137799886496632	2.02415789720011	
